D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,day,month,polarity,subjectivity,tweet_volume
7.5,8.6,9.2,7.29,6.2,9.0,18.0,75.0,-13.0,7.9,39.7,90.9,87.4,18.0,18.0,23.0,66.0,0.0,1014.0,24.0,10.0,157.0,13.0,5.0,21.0,12.0,1.0,68.0,0.0,1014.0,28.0,10.0,235.0,11.0,6.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.5,8.6,9.2,7.99,7.3,9.1,8.0,142.0,-20.0,7.9,39.7,90.9,87.4,17.0,20.0,14.0,66.0,0.0,1014.0,24.0,10.0,150.0,14.0,4.0,7.0,22.0,18.0,45.0,0.0,1012.0,19.0,10.0,96.0,15.0,6.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.5,8.6,9.2,7.99,7.3,9.1,8.0,142.0,-20.0,7.9,39.7,90.9,87.4,17.0,20.0,14.0,66.0,0.0,1014.0,24.0,10.0,150.0,14.0,4.0,7.0,22.0,18.0,45.0,0.0,1012.0,19.0,10.0,96.0,15.0,6.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.0,8.5,8.7,7.99,7.3,9.1,3.0,127.0,-20.0,7.9,39.7,90.9,87.4,13.0,12.0,0.0,33.0,0.0,1014.0,28.0,10.0,239.0,10.0,6.0,9.0,11.0,2.0,24.0,0.0,1012.0,28.0,10.0,299.0,10.0,8.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.0,8.5,8.7,7.99,7.3,9.1,3.0,127.0,-20.0,7.9,39.7,90.9,87.4,13.0,12.0,0.0,33.0,0.0,1014.0,28.0,10.0,239.0,10.0,6.0,9.0,11.0,2.0,24.0,0.0,1012.0,28.0,10.0,299.0,10.0,8.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.0,8.5,8.7,7.99,7.3,9.1,15.0,119.0,-26.0,7.9,39.7,90.9,87.4,23.0,14.0,57.0,86.0,0.3,1013.0,26.0,9.0,208.0,9.0,5.0,6.0,22.0,21.0,43.0,0.0,1013.0,20.0,10.0,108.0,15.0,7.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.0,8.5,8.7,7.99,7.3,9.1,15.0,119.0,-26.0,7.9,39.7,90.9,87.4,23.0,14.0,57.0,86.0,0.3,1013.0,26.0,9.0,208.0,9.0,5.0,6.0,22.0,21.0,43.0,0.0,1013.0,20.0,10.0,108.0,15.0,7.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.99,7.3,9.1,8.27,7.8,9.0,9.0,105.0,-16.0,7.9,39.7,90.9,87.4,8.0,18.0,12.0,46.0,0.0,1012.0,20.0,10.0,93.0,12.0,4.0,18.0,14.0,4.0,59.0,0.0,1012.0,27.0,10.0,156.0,12.0,6.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.99,7.3,9.1,8.27,7.8,9.0,9.0,105.0,-16.0,7.9,39.7,90.9,87.4,8.0,18.0,12.0,46.0,0.0,1012.0,20.0,10.0,93.0,12.0,4.0,18.0,14.0,4.0,59.0,0.0,1012.0,27.0,10.0,156.0,12.0,6.0,3,11,-0.06770833333333334,0.3229166666666667,2
7.5,8.6,9.2,7.29,6.2,9.0,11.0,77.0,-27.0,7.9,39.7,90.9,87.4,19.0,12.0,10.0,70.0,0.0,1012.0,24.0,10.0,133.0,11.0,5.0,23.0,8.0,11.0,66.0,0.0,1011.0,28.0,10.0,23.0,7.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,11.0,77.0,-27.0,7.9,39.7,90.9,87.4,19.0,12.0,10.0,70.0,0.0,1012.0,24.0,10.0,133.0,11.0,5.0,23.0,8.0,11.0,66.0,0.0,1011.0,28.0,10.0,23.0,7.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,11.0,77.0,-27.0,7.9,39.7,90.9,87.4,19.0,12.0,10.0,70.0,0.0,1012.0,24.0,10.0,133.0,11.0,5.0,23.0,8.0,11.0,66.0,0.0,1011.0,28.0,10.0,23.0,7.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,11.0,77.0,-27.0,7.9,39.7,90.9,87.4,19.0,12.0,10.0,70.0,0.0,1012.0,24.0,10.0,133.0,11.0,5.0,23.0,8.0,11.0,66.0,0.0,1011.0,28.0,10.0,23.0,7.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,11.0,77.0,-27.0,7.9,39.7,90.9,87.4,19.0,12.0,10.0,70.0,0.0,1012.0,24.0,10.0,133.0,11.0,5.0,23.0,8.0,11.0,66.0,0.0,1011.0,28.0,10.0,23.0,7.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,10.0,81.0,-14.0,7.9,39.7,90.9,87.4,18.0,12.0,5.0,58.0,0.0,1012.0,27.0,10.0,182.0,9.0,5.0,26.0,4.0,0.0,73.0,0.0,1011.0,31.0,10.0,293.0,4.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,10.0,81.0,-14.0,7.9,39.7,90.9,87.4,18.0,12.0,5.0,58.0,0.0,1012.0,27.0,10.0,182.0,9.0,5.0,26.0,4.0,0.0,73.0,0.0,1011.0,31.0,10.0,293.0,4.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,10.0,81.0,-14.0,7.9,39.7,90.9,87.4,18.0,12.0,5.0,58.0,0.0,1012.0,27.0,10.0,182.0,9.0,5.0,26.0,4.0,0.0,73.0,0.0,1011.0,31.0,10.0,293.0,4.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,10.0,81.0,-14.0,7.9,39.7,90.9,87.4,18.0,12.0,5.0,58.0,0.0,1012.0,27.0,10.0,182.0,9.0,5.0,26.0,4.0,0.0,73.0,0.0,1011.0,31.0,10.0,293.0,4.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,10.0,81.0,-14.0,7.9,39.7,90.9,87.4,18.0,12.0,5.0,58.0,0.0,1012.0,27.0,10.0,182.0,9.0,5.0,26.0,4.0,0.0,73.0,0.0,1011.0,31.0,10.0,293.0,4.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.99,7.3,9.1,13.0,137.0,-20.0,7.9,39.7,90.9,87.4,17.0,12.0,6.0,57.0,0.0,1011.0,27.0,10.0,172.0,9.0,4.0,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.99,7.3,9.1,13.0,137.0,-20.0,7.9,39.7,90.9,87.4,17.0,12.0,6.0,57.0,0.0,1011.0,27.0,10.0,172.0,9.0,4.0,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.99,7.3,9.1,13.0,137.0,-20.0,7.9,39.7,90.9,87.4,17.0,12.0,6.0,57.0,0.0,1011.0,27.0,10.0,172.0,9.0,4.0,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.99,7.3,9.1,13.0,137.0,-20.0,7.9,39.7,90.9,87.4,17.0,12.0,6.0,57.0,0.0,1011.0,27.0,10.0,172.0,9.0,4.0,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.99,7.3,9.1,13.0,137.0,-20.0,7.9,39.7,90.9,87.4,17.0,12.0,6.0,57.0,0.0,1011.0,27.0,10.0,172.0,9.0,4.0,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,4.0,128.0,-17.0,7.9,39.7,90.9,87.4,21.0,18.0,3.0,53.0,0.0,1010.0,31.0,10.0,220.0,16.0,6.0,14.0,9.0,14.0,33.0,0.0,1009.0,32.0,10.0,95.0,8.0,8.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,4.0,128.0,-17.0,7.9,39.7,90.9,87.4,21.0,18.0,3.0,53.0,0.0,1010.0,31.0,10.0,220.0,16.0,6.0,14.0,9.0,14.0,33.0,0.0,1009.0,32.0,10.0,95.0,8.0,8.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,4.0,128.0,-17.0,7.9,39.7,90.9,87.4,21.0,18.0,3.0,53.0,0.0,1010.0,31.0,10.0,220.0,16.0,6.0,14.0,9.0,14.0,33.0,0.0,1009.0,32.0,10.0,95.0,8.0,8.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,4.0,128.0,-17.0,7.9,39.7,90.9,87.4,21.0,18.0,3.0,53.0,0.0,1010.0,31.0,10.0,220.0,16.0,6.0,14.0,9.0,14.0,33.0,0.0,1009.0,32.0,10.0,95.0,8.0,8.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,4.0,128.0,-17.0,7.9,39.7,90.9,87.4,21.0,18.0,3.0,53.0,0.0,1010.0,31.0,10.0,220.0,16.0,6.0,14.0,9.0,14.0,33.0,0.0,1009.0,32.0,10.0,95.0,8.0,8.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,14.0,116.0,-30.0,7.9,39.7,90.9,87.4,24.0,17.0,71.0,81.0,0.2,1009.0,28.0,10.0,173.0,13.0,5.0,7.0,7.0,4.0,19.0,0.0,1007.0,34.0,10.0,23.0,6.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,14.0,116.0,-30.0,7.9,39.7,90.9,87.4,24.0,17.0,71.0,81.0,0.2,1009.0,28.0,10.0,173.0,13.0,5.0,7.0,7.0,4.0,19.0,0.0,1007.0,34.0,10.0,23.0,6.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,14.0,116.0,-30.0,7.9,39.7,90.9,87.4,24.0,17.0,71.0,81.0,0.2,1009.0,28.0,10.0,173.0,13.0,5.0,7.0,7.0,4.0,19.0,0.0,1007.0,34.0,10.0,23.0,6.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,14.0,116.0,-30.0,7.9,39.7,90.9,87.4,24.0,17.0,71.0,81.0,0.2,1009.0,28.0,10.0,173.0,13.0,5.0,7.0,7.0,4.0,19.0,0.0,1007.0,34.0,10.0,23.0,6.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.0,8.5,8.7,7.99,7.3,9.1,14.0,116.0,-30.0,7.9,39.7,90.9,87.4,24.0,17.0,71.0,81.0,0.2,1009.0,28.0,10.0,173.0,13.0,5.0,7.0,7.0,4.0,19.0,0.0,1007.0,34.0,10.0,23.0,6.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.99,7.3,9.1,8.27,7.8,9.0,83.0,103.0,56.0,7.9,39.7,90.9,87.4,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,20.0,12.0,1.0,50.0,0.0,1009.0,32.0,10.0,177.0,11.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.99,7.3,9.1,8.27,7.8,9.0,83.0,103.0,56.0,7.9,39.7,90.9,87.4,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,20.0,12.0,1.0,50.0,0.0,1009.0,32.0,10.0,177.0,11.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.99,7.3,9.1,8.27,7.8,9.0,83.0,103.0,56.0,7.9,39.7,90.9,87.4,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,20.0,12.0,1.0,50.0,0.0,1009.0,32.0,10.0,177.0,11.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.99,7.3,9.1,8.27,7.8,9.0,83.0,103.0,56.0,7.9,39.7,90.9,87.4,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,20.0,12.0,1.0,50.0,0.0,1009.0,32.0,10.0,177.0,11.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.99,7.3,9.1,8.27,7.8,9.0,83.0,103.0,56.0,7.9,39.7,90.9,87.4,7.0,7.0,5.0,20.0,0.0,1006.0,33.0,10.0,24.0,5.0,6.0,20.0,12.0,1.0,50.0,0.0,1009.0,32.0,10.0,177.0,11.0,7.0,4,11,-0.08897105980439315,0.3742263908930577,6
7.5,8.6,9.2,7.29,6.2,9.0,2.0,77.0,-36.0,7.9,39.7,90.9,87.4,18.0,2.0,39.0,62.0,0.0,1011.0,26.0,10.0,288.0,2.0,5.0,26.0,17.0,16.0,78.0,0.0,1011.0,29.0,10.0,184.0,14.0,6.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.5,8.6,9.2,7.29,6.2,9.0,2.0,77.0,-36.0,7.9,39.7,90.9,87.4,18.0,2.0,39.0,62.0,0.0,1011.0,26.0,10.0,288.0,2.0,5.0,26.0,17.0,16.0,78.0,0.0,1011.0,29.0,10.0,184.0,14.0,6.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.5,8.6,9.2,7.29,6.2,9.0,11.0,87.0,-7.0,7.9,39.7,90.9,87.4,20.0,15.0,53.0,65.0,0.1,1009.0,27.0,9.0,240.0,11.0,5.0,23.0,13.0,31.0,75.0,0.0,1011.0,28.0,10.0,342.0,11.0,6.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.5,8.6,9.2,7.29,6.2,9.0,11.0,87.0,-7.0,7.9,39.7,90.9,87.4,20.0,15.0,53.0,65.0,0.1,1009.0,27.0,9.0,240.0,11.0,5.0,23.0,13.0,31.0,75.0,0.0,1011.0,28.0,10.0,342.0,11.0,6.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.5,8.6,9.2,7.99,7.3,9.1,78.0,137.0,46.0,7.9,39.7,90.9,87.4,20.0,15.0,53.0,65.0,0.1,1009.0,27.0,9.0,240.0,11.0,5.0,10.0,9.0,17.0,21.0,0.0,1004.0,35.0,10.0,75.0,7.0,7.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.5,8.6,9.2,7.99,7.3,9.1,78.0,137.0,46.0,7.9,39.7,90.9,87.4,20.0,15.0,53.0,65.0,0.1,1009.0,27.0,9.0,240.0,11.0,5.0,10.0,9.0,17.0,21.0,0.0,1004.0,35.0,10.0,75.0,7.0,7.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.29,6.2,9.0,7.99,7.3,9.1,34.0,104.0,-2.0,7.9,39.7,90.9,87.4,23.0,12.0,23.0,73.0,0.0,1011.0,29.0,10.0,340.0,10.0,7.0,10.0,12.0,23.0,19.0,0.0,1005.0,37.0,10.0,122.0,10.0,9.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.29,6.2,9.0,7.99,7.3,9.1,34.0,104.0,-2.0,7.9,39.7,90.9,87.4,23.0,12.0,23.0,73.0,0.0,1011.0,29.0,10.0,340.0,10.0,7.0,10.0,12.0,23.0,19.0,0.0,1005.0,37.0,10.0,122.0,10.0,9.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.0,8.5,8.7,7.99,7.3,9.1,0.0,0.0,-30.0,7.9,39.7,90.9,87.4,24.0,19.0,6.0,59.0,0.0,1008.0,33.0,10.0,192.0,17.0,6.0,10.0,10.0,0.0,14.0,0.0,1005.0,39.0,10.0,246.0,9.0,8.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.0,8.5,8.7,7.99,7.3,9.1,0.0,0.0,-30.0,7.9,39.7,90.9,87.4,24.0,19.0,6.0,59.0,0.0,1008.0,33.0,10.0,192.0,17.0,6.0,10.0,10.0,0.0,14.0,0.0,1005.0,39.0,10.0,246.0,9.0,8.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.0,8.5,8.7,7.99,7.3,9.1,10.0,117.0,-32.0,7.9,39.7,90.9,87.4,25.0,24.0,0.0,72.0,0.0,1005.0,31.0,10.0,200.0,19.0,5.0,10.0,9.0,17.0,21.0,0.0,1004.0,35.0,10.0,75.0,7.0,7.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.0,8.5,8.7,7.99,7.3,9.1,10.0,117.0,-32.0,7.9,39.7,90.9,87.4,25.0,24.0,0.0,72.0,0.0,1005.0,31.0,10.0,200.0,19.0,5.0,10.0,9.0,17.0,21.0,0.0,1004.0,35.0,10.0,75.0,7.0,7.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.99,7.3,9.1,8.27,7.8,9.0,13.0,109.0,-8.0,7.9,39.7,90.9,87.4,10.0,13.0,10.0,23.0,0.0,1003.0,34.0,10.0,120.0,10.0,5.0,15.0,9.0,7.0,28.0,0.0,1006.0,36.0,10.0,198.0,8.0,6.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.99,7.3,9.1,8.27,7.8,9.0,13.0,109.0,-8.0,7.9,39.7,90.9,87.4,10.0,13.0,10.0,23.0,0.0,1003.0,34.0,10.0,120.0,10.0,5.0,15.0,9.0,7.0,28.0,0.0,1006.0,36.0,10.0,198.0,8.0,6.0,5,11,-0.02568181818181818,0.3543181818181818,2
7.5,8.6,9.2,7.29,6.2,9.0,8.0,81.0,-26.0,7.9,39.7,90.9,87.4,19.0,34.0,84.0,80.0,0.0,1008.0,23.0,10.0,261.0,27.0,5.0,26.0,40.0,24.0,80.0,0.6,1004.0,30.0,9.0,260.0,28.0,6.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.5,8.6,9.2,7.29,6.2,9.0,8.0,81.0,-26.0,7.9,39.7,90.9,87.4,19.0,34.0,84.0,80.0,0.0,1008.0,23.0,10.0,261.0,27.0,5.0,26.0,40.0,24.0,80.0,0.6,1004.0,30.0,9.0,260.0,28.0,6.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.5,8.6,9.2,7.29,6.2,9.0,53.0,83.0,30.0,7.9,39.7,90.9,87.4,19.0,33.0,51.0,77.0,0.0,1006.0,23.0,10.0,237.0,27.0,5.0,26.0,14.0,48.0,76.0,0.0,1002.0,31.0,10.0,187.0,11.0,7.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.5,8.6,9.2,7.29,6.2,9.0,53.0,83.0,30.0,7.9,39.7,90.9,87.4,19.0,33.0,51.0,77.0,0.0,1006.0,23.0,10.0,237.0,27.0,5.0,26.0,14.0,48.0,76.0,0.0,1002.0,31.0,10.0,187.0,11.0,7.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.5,8.6,9.2,7.99,7.3,9.1,5.0,135.0,-29.0,7.9,39.7,90.9,87.4,19.0,33.0,62.0,78.0,0.0,1006.0,23.0,10.0,238.0,27.0,4.0,3.0,12.0,35.0,10.0,0.0,994.0,40.0,10.0,292.0,9.0,6.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.5,8.6,9.2,7.99,7.3,9.1,5.0,135.0,-29.0,7.9,39.7,90.9,87.4,19.0,33.0,62.0,78.0,0.0,1006.0,23.0,10.0,238.0,27.0,4.0,3.0,12.0,35.0,10.0,0.0,994.0,40.0,10.0,292.0,9.0,6.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.29,6.2,9.0,7.99,7.3,9.1,28.0,106.0,-6.0,7.9,39.7,90.9,87.4,26.0,14.0,48.0,76.0,0.0,1002.0,31.0,10.0,187.0,11.0,7.0,3.0,11.0,27.0,9.0,0.0,995.0,42.0,10.0,306.0,9.0,8.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.29,6.2,9.0,7.99,7.3,9.1,28.0,106.0,-6.0,7.9,39.7,90.9,87.4,26.0,14.0,48.0,76.0,0.0,1002.0,31.0,10.0,187.0,11.0,7.0,3.0,11.0,27.0,9.0,0.0,995.0,42.0,10.0,306.0,9.0,8.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.0,8.5,8.7,7.99,7.3,9.1,2.0,126.0,-22.0,7.9,39.7,90.9,87.4,24.0,19.0,23.0,53.0,0.0,995.0,34.0,10.0,269.0,13.0,6.0,20.0,17.0,13.0,34.0,0.0,994.0,38.0,10.0,300.0,14.0,8.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.0,8.5,8.7,7.99,7.3,9.1,2.0,126.0,-22.0,7.9,39.7,90.9,87.4,24.0,19.0,23.0,53.0,0.0,995.0,34.0,10.0,269.0,13.0,6.0,20.0,17.0,13.0,34.0,0.0,994.0,38.0,10.0,300.0,14.0,8.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.0,8.5,8.7,7.99,7.3,9.1,-2.0,117.0,-45.0,7.9,39.7,90.9,87.4,27.0,15.0,13.0,76.0,0.0,999.0,32.0,10.0,162.0,13.0,5.0,3.0,11.0,31.0,10.0,0.0,994.0,41.0,10.0,299.0,9.0,7.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.0,8.5,8.7,7.99,7.3,9.1,-2.0,117.0,-45.0,7.9,39.7,90.9,87.4,27.0,15.0,13.0,76.0,0.0,999.0,32.0,10.0,162.0,13.0,5.0,3.0,11.0,31.0,10.0,0.0,994.0,41.0,10.0,299.0,9.0,7.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.99,7.3,9.1,8.27,7.8,9.0,15.0,113.0,-2.0,7.9,39.7,90.9,87.4,21.0,14.0,13.0,41.0,0.0,994.0,35.0,10.0,288.0,12.0,5.0,20.0,32.0,71.0,64.0,0.0,1003.0,28.0,10.0,279.0,28.0,7.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.99,7.3,9.1,8.27,7.8,9.0,15.0,113.0,-2.0,7.9,39.7,90.9,87.4,21.0,14.0,13.0,41.0,0.0,994.0,35.0,10.0,288.0,12.0,5.0,20.0,32.0,71.0,64.0,0.0,1003.0,28.0,10.0,279.0,28.0,7.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.99,7.3,9.1,8.27,7.8,9.0,19.0,109.0,-3.0,7.9,39.7,90.9,87.4,3.0,12.0,30.0,10.0,0.0,993.0,41.0,10.0,296.0,8.0,5.0,19.0,33.0,48.0,51.0,0.0,1002.0,30.0,7.0,238.0,26.0,6.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.99,7.3,9.1,8.27,7.8,9.0,19.0,109.0,-3.0,7.9,39.7,90.9,87.4,3.0,12.0,30.0,10.0,0.0,993.0,41.0,10.0,296.0,8.0,5.0,19.0,33.0,48.0,51.0,0.0,1002.0,30.0,7.0,238.0,26.0,6.0,6,11,-0.07708333333333334,0.3013888888888889,2
7.5,8.6,9.2,7.29,6.2,9.0,9.0,73.0,-33.0,7.9,39.7,90.9,87.4,18.0,27.0,100.0,81.0,0.1,1010.0,21.0,5.0,269.0,21.0,5.0,24.0,34.0,62.0,83.0,0.0,1008.0,27.0,10.0,263.0,23.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.29,6.2,9.0,9.0,73.0,-33.0,7.9,39.7,90.9,87.4,18.0,27.0,100.0,81.0,0.1,1010.0,21.0,5.0,269.0,21.0,5.0,24.0,34.0,62.0,83.0,0.0,1008.0,27.0,10.0,263.0,23.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.29,6.2,9.0,9.0,73.0,-33.0,7.9,39.7,90.9,87.4,18.0,27.0,100.0,81.0,0.1,1010.0,21.0,5.0,269.0,21.0,5.0,24.0,34.0,62.0,83.0,0.0,1008.0,27.0,10.0,263.0,23.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.29,6.2,9.0,9.0,73.0,-33.0,7.9,39.7,90.9,87.4,18.0,27.0,100.0,81.0,0.1,1010.0,21.0,5.0,269.0,21.0,5.0,24.0,34.0,62.0,83.0,0.0,1008.0,27.0,10.0,263.0,23.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.29,6.2,9.0,0.0,79.0,-26.0,7.9,39.7,90.9,87.4,17.0,39.0,35.0,79.0,0.0,1008.0,21.0,10.0,271.0,28.0,4.0,24.0,58.0,82.0,80.0,1.0,1004.0,28.0,10.0,237.0,38.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.29,6.2,9.0,0.0,79.0,-26.0,7.9,39.7,90.9,87.4,17.0,39.0,35.0,79.0,0.0,1008.0,21.0,10.0,271.0,28.0,4.0,24.0,58.0,82.0,80.0,1.0,1004.0,28.0,10.0,237.0,38.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.29,6.2,9.0,0.0,79.0,-26.0,7.9,39.7,90.9,87.4,17.0,39.0,35.0,79.0,0.0,1008.0,21.0,10.0,271.0,28.0,4.0,24.0,58.0,82.0,80.0,1.0,1004.0,28.0,10.0,237.0,38.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.29,6.2,9.0,0.0,79.0,-26.0,7.9,39.7,90.9,87.4,17.0,39.0,35.0,79.0,0.0,1008.0,21.0,10.0,271.0,28.0,4.0,24.0,58.0,82.0,80.0,1.0,1004.0,28.0,10.0,237.0,38.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.99,7.3,9.1,6.0,134.0,-30.0,7.9,39.7,90.9,87.4,17.0,39.0,35.0,79.0,0.0,1008.0,21.0,10.0,271.0,28.0,4.0,24.0,10.0,37.0,65.0,0.0,998.0,31.0,10.0,176.0,9.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.99,7.3,9.1,6.0,134.0,-30.0,7.9,39.7,90.9,87.4,17.0,39.0,35.0,79.0,0.0,1008.0,21.0,10.0,271.0,28.0,4.0,24.0,10.0,37.0,65.0,0.0,998.0,31.0,10.0,176.0,9.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.99,7.3,9.1,6.0,134.0,-30.0,7.9,39.7,90.9,87.4,17.0,39.0,35.0,79.0,0.0,1008.0,21.0,10.0,271.0,28.0,4.0,24.0,10.0,37.0,65.0,0.0,998.0,31.0,10.0,176.0,9.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
7.5,8.6,9.2,7.99,7.3,9.1,6.0,134.0,-30.0,7.9,39.7,90.9,87.4,17.0,39.0,35.0,79.0,0.0,1008.0,21.0,10.0,271.0,28.0,4.0,24.0,10.0,37.0,65.0,0.0,998.0,31.0,10.0,176.0,9.0,6.0,8,11,0.03348765432098765,0.4513888888888889,4
